metadata.filename,metadata.image_height,metadata.image_width,spatial_features.tattoo_area_px,spatial_features.skin_area_px,spatial_features.tattoo_area_frac_img,spatial_features.tattoo_over_skin_frac,spatial_features.bbox.x,spatial_features.bbox.y,spatial_features.bbox.w,spatial_features.bbox.h,spatial_features.bbox_aspect_ratio,spatial_features.position.x_norm,spatial_features.position.y_norm,spatial_features.position.label,shape_features.perimeter,shape_features.circularity,shape_features.solidity,shape_features.ellipse_major_axis,shape_features.ellipse_minor_axis,shape_features.elongation,shape_features.orientation_deg,appearance_features.tattoo_gray_mean,appearance_features.tattoo_gray_std,appearance_features.skin_gray_mean,appearance_features.skin_gray_std,appearance_features.contrast_skin_minus_tattoo,appearance_features.cohens_d,appearance_features.crop_gray_mean,appearance_features.crop_gray_std,appearance_features.edge_density_crop,appearance_features.entropy_crop
01_14_1.37_2593.jpg,1959,2612,563283,1899928,0.1100826905623474,0.2964759717210336,1159.0,391.0,727.0,1227.0,0.5925020374898126,0.5920719841730523,0.4962749306314824,center,4102.3140386343,0.3979080273962971,0.9133691791904344,1196.3616943359375,594.1548461914062,2.0135520260496724,176.62142944335938,135.4079139615433,32.81761641759245,158.97359952587678,41.571793513009474,23.56568556433348,0.6292343026133487,122.43632777559648,51.12638310868405,0.0006785657421,7.508611679077148
01_26_1.04_1845.jpg,1959,2612,408672,2050174,0.0798669821697009,0.1993352759326769,1085.0,841.0,762.0,929.0,0.8202368137782562,0.5952185822696258,0.6732378106959646,bottom-center,2990.3687440156937,0.5551730564501324,0.8941135067177699,1022.794921875,531.5260620117188,1.9242610945621887,175.18370056152344,90.3958749314854,33.2363372931734,161.51764094169567,40.92314226937105,71.12176601021028,1.907854755168478,93.9935130969751,42.39574241706679,0.0023707409302315,7.2773895263671875
01_36_1.07_3593.jpg,1959,2612,547642,1915597,0.1070259617722265,0.2858858100111871,593.0,434.0,845.0,942.0,0.8970276008492569,0.3755878816787527,0.4631589366239208,center,3246.2854803800583,0.5898468815829949,0.956967415297766,936.3848876953124,671.9512939453125,1.3935308944751006,7.840568542480469,125.96135431541045,29.141285613303143,160.42183977110008,41.54433318348713,34.46048545568965,0.9603630633942554,119.34026460430955,52.61495596171225,0.0008951722434868,7.426265239715576
01_36_1.28_4155.jpg,1959,2612,709484,1753756,0.1386548282673833,0.4045511462255867,1106.0,281.0,967.0,1078.0,0.8970315398886828,0.6182054922118712,0.4200221231319768,center,3639.4814373254776,0.5688141335568285,0.9503994940244316,1068.650634765625,726.249267578125,1.471465352838606,178.1864776611328,131.52498858325205,30.252956613315405,159.82525505258428,42.28167085080732,28.30026646933223,0.7698108363459755,124.90499411239963,57.27843419505041,0.0009320249776984,7.5089521408081055
01_39_0.89_2330.jpg,1959,2612,878201,1584906,0.1716272795993205,0.5541028931684276,961.0,639.0,1018.0,1297.0,0.7848882035466461,0.560436050516909,0.6625762247069106,bottom-center,4617.287568807602,0.3760714022882557,0.9207481493614494,1276.6402587890625,717.3192138671875,1.7797379940605271,177.31724548339844,76.07434858306925,40.50075788779719,172.14599162347798,36.26511236305477,96.07164304040872,2.4991766563223847,88.71744762199697,52.49396538754551,0.0153989542265683,7.450653553009033
01_39_0.98_1249.jpg,1959,2612,190413,2270958,0.0372125119310333,0.083846993207272,1355.0,1425.0,513.0,511.0,1.0039138943248531,0.6139027016546583,0.8689194994957188,bottom-center,2544.5554707050323,0.3672552179457244,0.8574603785982123,575.4358520507812,474.3836059570313,1.213017998144951,55.5424690246582,88.26691980064386,27.382163851348285,160.70038371471423,38.584091109686376,72.43346391407037,2.165081501852567,87.76326530612245,35.41660873177258,0.001750944280151,6.991523742675781
01_transparent_dgn_tattoo_flash_book_2_15_1.34_4931.jpg,1959,2612,325540,2128337,0.0636204520386139,0.1529551006255118,1203.0,113.0,814.0,1165.0,0.6987124463519313,0.6378411483297254,0.3867584540021977,center,3716.636974096298,0.2831147027087975,0.798285226915653,1005.4026489257812,440.8857727050781,2.280415271187092,148.56759643554688,91.28323093936228,34.75006824327667,156.68555825510717,41.971419005800215,65.40232731574488,1.697426075200945,124.69296362393206,62.79365143345717,0.0194441656525611,7.763532638549805
01_transparent_dgn_tattoo_flash_book_2_25_1.48_2681.jpg,1959,2612,547477,1912608,0.1069937157361437,0.2862463191621074,904.0,206.0,851.0,1323.0,0.6432350718065004,0.5130585212638007,0.3963501612734262,center,5373.1609263420105,0.1228984540803021,0.7032690727041769,1134.29736328125,391.15814208984375,2.899843416836552,177.70860290527344,94.86309927175024,38.643774221735285,159.62901127674883,41.68599219753567,64.7659120049986,1.611345812107016,128.20041425683263,56.96486452312774,0.0252783907695012,7.638240814208984
01_transparent_dgn_tattoo_flash_book_2_28_1.17_5089.jpg,1959,2612,99794,2361513,0.0195027934838773,0.0422585012235799,1643.0,748.0,404.0,716.0,0.5642458100558659,0.7060796043831917,0.5315592079868297,center-right,3196.1374160051346,0.0711206556283776,0.5799980939100425,407.0991821289063,311.6145324707031,1.3064191162752663,26.09404945373535,82.12493737098423,29.632106404579623,158.827613906847,39.02821372548804,76.70267653586278,2.213633071054256,95.68641746473072,56.36134479548145,0.0068607764390896,7.435136795043945
01_transparent_dgn_tattoo_flash_book_2_28_1.28_3988.jpg,1959,2612,11099,2451919,0.0021690833604981,0.0045266585070714,1116.0,1791.0,633.0,145.0,4.36551724137931,0.5527246980985691,0.9658291856653614,bottom-center,363.7817445993424,0.5241164598776528,0.8851736027583995,92.8874969482422,80.11071014404297,1.1594891217569527,47.173946380615234,72.97729525182449,13.09970043174037,157.36376283229583,39.727092511535794,84.38646758047135,2.8529104206885663,85.14354919084069,26.884491638798806,0.002132161325371,6.46938943862915
01_transparent_dgn_tattoo_flash_book_2_6_1.32_3580.jpg,1959,2612,579786,1882893,0.1133078804621853,0.3079229674761125,1190.0,201.0,870.0,1215.0,0.7160493827160493,0.626775710622997,0.416971037387231,center,4852.886755228043,0.2683422313934078,0.7810762411237365,1106.3294677734375,682.247314453125,1.6215959291246866,177.89410400390625,113.21069843011044,40.637920319134345,158.72173936596502,41.88242615243632,45.5110409358546,1.102900513384688,118.08428737593924,61.39065983752191,0.0381131219935336,7.675369739532471
01_transparent_dgn_tattoo_flash_book_2_6_1.40_2385.jpg,1959,2612,514538,1948577,0.1005564297814227,0.264058335903585,789.0,577.0,879.0,1242.0,0.7077294685990339,0.461554842874046,0.6044408242798148,center,3926.3973031044006,0.2292454813730483,0.6742589520320681,1048.1673583984375,444.8390197753906,2.356284659847693,178.0290069580078,105.22550715399058,27.51780472230078,161.2966934332079,41.95301689455593,56.07118627921736,1.5804782759713687,120.84715270962818,44.86445211477635,0.0135236070221349,7.438943862915039
01_transparent_dgn_tattoo_flash_book_2_7_0.86_2531.jpg,1959,2612,165537,2295088,0.0323509822728882,0.0721266461242444,1185.0,197.0,527.0,735.0,0.7170068027210884,0.5605360191099622,0.2482969906935795,top-center,5899.574262619019,0.0581822811041594,0.6144551208724167,769.9323120117188,368.2516174316406,2.0907778148581877,7.5160908699035645,144.92350954771442,33.30192992166984,155.80349468081397,40.08174100975319,10.879985133099552,0.29526586258834,145.29688765118922,53.3113060452836,0.0538578854952583,7.465524196624756
01_transparent_golden_109_1.35_1035.jpg,1959,2612,527878,1917513,0.1031634729410808,0.2752930488606857,499.0,200.0,1207.0,887.0,1.3607666290868097,0.3931691434723881,0.3381684712634529,center,6837.740777492523,0.1014483947555456,0.7731150442115353,777.8585205078125,702.3064575195312,1.1075770586748166,49.331787109375,133.28793206005932,31.92776921382781,154.9437995987511,41.7326246872854,21.65586753869178,0.5828513684649088,140.2284306567565,58.248027998977385,0.045229135012977,7.515727519989014
01_transparent_golden_124_1.44_2835.jpg,1959,2612,133955,2328292,0.0261788955361323,0.0575335911475021,1608.0,1237.0,327.0,691.0,0.4732272069464544,0.6772871372371798,0.7993175845186901,bottom-right,2544.3027242422104,0.2459375929609953,0.7801917641190489,746.311767578125,280.63507080078125,2.659367432048152,177.32217407226562,107.84990481878242,22.965164588221835,158.0739327369591,40.42818296559808,50.22402791817669,1.5276191313554628,106.5459466251023,38.38400742747305,0.0155628678056118,7.019691467285156
01_transparent_golden_131_0.88_1068.jpg,1959,2612,198401,2261343,0.0387736109384808,0.0877359162232354,983.0,891.0,623.0,801.0,0.7777777777777778,0.4896889915116378,0.6559576020596048,center,3139.8216193914413,0.1431066341764803,0.647680858428522,674.635986328125,310.8642883300781,2.170194556448348,1.7797192335128784,100.83849375759196,19.662158838654868,159.41002934981557,40.27323964764906,58.571535592223626,1.8482553814801912,109.19748614903652,42.31426878918934,0.0010286514513839,7.223282337188721
01_transparent_golden_164_1.35_3495.jpg,1959,2612,82602,2380635,0.0161429519545788,0.0346974651721074,1419.0,123.0,804.0,383.0,2.0992167101827675,0.7212643921091314,0.1470188561647029,top-right,4874.481774330139,0.0200295504891331,0.3384314303714328,458.2901916503906,244.61184692382807,1.8735404577240355,98.31236267089844,91.3680782547638,26.36222511499195,156.08457365366803,39.54773671198284,64.71649539890423,1.9256297935724849,144.50353617066625,71.22268320476333,0.0253780796171247,7.177187442779541
01_transparent_golden_186_0.86_5331.jpg,1959,2612,97734,2364451,0.0191002066091475,0.0413347538181167,1484.0,1060.0,399.0,530.0,0.7528301886792453,0.6594658977013302,0.6809861486814441,bottom-center,2697.003296136856,0.1628777933660501,0.6918290221977619,452.1588745117188,364.0251159667969,1.242109004789001,155.54786682128906,96.18351852988724,30.598501995133088,158.31776932573354,39.80141745285505,62.134250795846285,1.7502879616125786,112.42054166342818,40.69431936596777,0.0040133684738601,6.92340898513794
01_transparent_golden_189_0.97_1679.jpg,1959,2612,706,2462358,0.0001379739483297,0.0002867170411451,1379.0,1755.0,66.0,157.0,0.4203821656050955,0.5416583517346394,0.9563111780161874,bottom-center,114.18376553058624,0.2539696155773887,0.62,35.8057975769043,17.208677291870117,2.080682725907121,156.7000732421875,78.96458923512748,11.728401566348552,157.12328386042972,39.82665446723031,78.15869462530225,2.66231360076612,96.0215905786566,14.382568838398011,0.0015266065716778,5.744873046875
01_transparent_golden_50_0.90_5229.jpg,1959,2612,17246,2445885,0.003370394777471,0.007051026520053,960.0,199.0,703.0,160.0,4.39375,0.5029220882432911,0.1420156641511652,top-center,1973.3666534423828,0.0290200988392218,0.2890338754258533,288.3269348144531,113.63150787353516,2.537385450656372,92.73199462890624,103.32430708570104,18.650752874108285,156.8619730690527,39.87781008921937,53.53766598335167,1.7198375443532066,155.39025073352894,59.11600617057926,0.0156708455588156,7.185893058776856
01_transparent_golden_52_1.18_3683.jpg,1959,2612,201608,2253793,0.039400356621616,0.0894527580838169,1574.0,1004.0,394.0,924.0,0.4264069264069264,0.6804871850991839,0.7184524377045816,bottom-right,3156.0916117429733,0.2348862983589618,0.8485293179353027,749.6348876953125,372.4203186035156,2.0128732248182875,4.89464807510376,109.62219753184398,27.351324906046763,158.25613532387402,40.93279052292743,48.63393779203004,1.3970920066692727,104.90657852071814,42.57042798185148,0.0133584203699911,7.085302352905273
01_transparent_golden_53_1.19_5084.jpg,1959,2612,220097,2227654,0.0430136715375769,0.0988021479098639,715.0,542.0,590.0,1066.0,0.5534709193245778,0.3871003492745134,0.5044322874923055,center,8144.472873687744,0.0364059930423545,0.5359251378357349,681.34326171875,514.3318481445312,1.3247152867875436,9.849867820739746,126.10130533355748,23.39201389776404,156.5961388079118,41.21136783226382,30.494833474354337,0.9100780236384608,123.28826482333125,46.003832855685495,0.0009285281704801,7.419718742370605
01_transparent_golden_54_1.27_3774.jpg,1959,2612,120905,2341924,0.0236285272277711,0.0516263550824023,941.0,1256.0,316.0,680.0,0.4647058823529412,0.4355677096537072,0.8417459790812352,bottom-center,3717.7698891162872,0.1084225528172433,0.6941977734119188,617.33154296875,290.5841064453125,2.124450475012235,179.97225952148438,95.44924527521609,23.335421285087424,158.90305834006568,39.74405488181672,63.4538130648496,1.9470719211256116,109.43143411943898,29.8062565423756,0.0414167226108235,6.768928050994873
01_transparent_letters_from_the_barrio_571_1.41_873.jpg,1959,2612,424117,2034754,0.0828854065775659,0.2084364989576135,678.0,468.0,1292.0,630.0,2.0507936507936506,0.4953453703096123,0.379205807366261,center,3606.983087182045,0.192228764223839,0.7277900079719738,638.19482421875,510.2985229492188,1.2506303575608402,93.8861846923828,138.30311682861097,26.155885821493985,154.9930546886749,41.514832625095465,16.689937860063935,0.4810347996235524,133.6470426321854,46.77887621219431,0.0006264059842346,7.2362961769104
01_transparent_unlimited_218_0.91_3526.jpg,1959,2612,155573,2307649,0.0304037125545348,0.0674162318446176,1374.0,811.0,607.0,673.0,0.9019316493313522,0.6425964513992629,0.6054825194996919,center,4390.131487965584,0.0589375407880355,0.5899762099787554,621.2540283203125,279.5405578613281,2.2224110629002123,167.0523223876953,84.47188136758949,16.552865022253762,158.70815362301633,40.23244149410757,74.23627225542684,2.413217016320819,102.53326564859567,52.54465585632862,0.0177727217116447,7.266022682189941
01_transparent_unlimited_219_0.81_2318.jpg,1959,2612,52501,2410736,0.0102602978204806,0.0217779964293062,471.0,229.0,703.0,435.0,1.6160919540229886,0.3162536858847259,0.2328475155129401,top-left,2534.55371594429,0.0504662831275877,0.4094220148543134,427.819091796875,166.44351196289062,2.570356073069759,37.680442810058594,112.60160758842687,15.02312853723408,156.34501952930555,39.892824959723455,43.74341194087869,1.4512239235950826,164.55835538913755,45.53034860126493,0.0169120247838124,7.15738582611084
01_transparent_unlimited_229_0.88_1922.jpg,1959,2612,46079,2417159,0.0090052430100365,0.0190632887617239,1463.0,520.0,623.0,313.0,1.9904153354632588,0.6879450189861364,0.3416910197759333,center-right,4217.805590391159,0.0312790941878272,0.3118501068703365,529.803466796875,289.48614501953125,1.8301513765404207,93.78167724609376,109.69363484450618,25.50828293257625,156.82772544131353,39.78852690200248,47.13409059680736,1.4103537184093442,144.68565620904545,56.72571754664479,0.0175758339924271,7.199065208435059
01_transparent_unlimited_251_0.97_5087.jpg,1959,2612,38767,2424473,0.0075762550352673,0.0159898666638069,1609.0,116.0,737.0,225.0,3.275555555555556,0.7682872990245923,0.0949188811474076,top-right,2810.9616692066197,0.0325287707733408,0.3085388021088676,399.8790893554688,199.12112426757807,2.0082203273325883,92.27426147460938,117.15337787293316,28.957267345018764,156.28211450488416,39.47985439472706,39.128736631951,1.1302130000846464,165.54561093818077,60.02717419450088,0.0274083356914743,7.177414417266846
01_transparent_unlimited_426_0.82_5372.jpg,1959,2612,4016,2459158,0.0007848489752014,0.0016330792897406,1364.0,1435.0,431.0,114.0,3.780701754385965,0.6300506244547079,0.7536481180942387,bottom-center,397.1370829343796,0.0795965912388121,0.1988851284093171,82.39881134033203,65.6473388671875,1.255173671350712,40.45287322998047,69.28610557768924,9.717630206254338,157.0479582849089,39.90927600014678,87.76185270721966,3.021619194656702,125.9425973158438,30.082306468303837,0.032975040991073,6.42664909362793
01_transparent_unlimited_437_0.82_1390.jpg,1959,2612,103762,2358849,0.0202782617940365,0.0439884028184932,815.0,1188.0,439.0,657.0,0.6681887366818874,0.3996591932775361,0.7885660049833876,bottom-center,4953.455298542976,0.0355093527112178,0.488594562597776,462.5475158691406,343.9296569824219,1.3448898822144355,19.681190490722656,90.15392918409437,24.769816244681312,157.7150716302739,40.59390152191629,67.56114244617955,2.009196714459111,103.33126715184498,29.95682787229976,0.0139718961453366,6.821806907653809
01_transparent_unlimited_486_0.85_4022.jpg,1959,2612,30854,2432166,0.0060298133169484,0.0126858117414683,1104.0,888.0,461.0,622.0,0.7411575562700965,0.5062237494355424,0.6380058887229695,center,1194.52394592762,0.0930002383859661,0.4653519885424699,328.7781982421875,113.27394104003906,2.902505158940077,8.053668975830078,43.84089583198288,9.207203978202829,157.31038958689498,40.17207751207282,113.4694937549121,3.89361129267715,99.48396654158849,48.9577204756162,0.0142589118198874,7.257538318634033
01_transparent_unlimited_503_0.93_2781.jpg,1959,2612,84296,2378944,0.0164740112583614,0.0354342094643673,1309.0,1015.0,647.0,143.0,4.524475524475524,0.6262938255496092,0.5535073592493512,center,1591.0782078504562,0.414593505380267,0.9685952521773418,658.839599609375,193.1876983642578,3.410360003187805,90.63420867919922,81.65107478409415,35.21392783359299,157.98227322711253,39.7931313927429,76.33119844301838,2.03152468924646,74.463365295141,43.885554080029856,0.0322288303596714,7.073259353637695
01_transparent_unlimited_506_0.92_4193.jpg,1959,2612,17198,2446039,0.0033610141124288,0.0070309590321331,1191.0,1655.0,681.0,281.0,2.4234875444839856,0.6348434644720788,0.8967992883059578,bottom-center,925.4356325864792,0.1151973282314991,0.4154737649829333,207.75363159179688,95.08822631835938,2.184851265352547,59.34024429321289,38.47790440748924,8.258862474792455,157.3074521706318,39.9032644932682,118.82954776314256,4.124038449704821,95.85334503266064,34.84950733962474,0.0135751194306327,6.935062408447266
